"record_id","admission_date_raw","indexed_end_date_raw","admission_date","indexed_end_date","elapsed_days","geography","population_boundary","elapsed_unit"
"smdswhr_959_95945","17950214","17950513","1795-02-14","1795-05-13","88","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_781_78197","17950216","17950325","1795-02-16","1795-03-25","37","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_782_78218","17950216","17950323","1795-02-16","1795-03-23","35","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_838_83860","17950216","17950218","1795-02-16","1795-02-18","2","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_839_83912","17950217","17950217","1795-02-17","1795-02-17","0","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_929_92912","17950217","17950423","1795-02-17","1795-04-23","65","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_768_76847","17950218","17950218","1795-02-18","1795-02-18","0","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_782_78219","17950218","17950218","1795-02-18","1795-02-18","0","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_782_78220","17950218","17950218","1795-02-18","1795-02-18","0","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_782_78221","17950218","17950218","1795-02-18","1795-02-18","0","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_782_78222","17950218","17950218","1795-02-18","1795-02-18","0","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_800_80032","17950218","17950218","1795-02-18","1795-02-18","0","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_821_82169","17950218","17950311","1795-02-18","1795-03-11","21","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_821_82170","17950218","17950311","1795-02-18","1795-03-11","21","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_834_83476","17950218","17950302","1795-02-18","1795-03-02","12","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_834_83477","17950218","17950218","1795-02-18","1795-02-18","0","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_853_85376","17950218","17950825","1795-02-18","1795-08-25","188","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_869_86956","17950218","17961218","1795-02-18","1796-12-18","669","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_869_86957","17950218","17950617","1795-02-18","1795-06-17","119","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_869_86958","17950218","17950421","1795-02-18","1795-04-21","62","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_902_90306","17950218","17950422","1795-02-18","1795-04-22","63","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_959_95946","17950218","17950505","1795-02-18","1795-05-05","76","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_821_82171","17950219","17950330","1795-02-19","1795-03-30","39","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_826_82661","17950219","17950223","1795-02-19","1795-02-23","4","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_834_83478","17950219","17950309","1795-02-19","1795-03-09","18","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_782_78223","17950220","17950220","1795-02-20","1795-02-20","0","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_803_80369","17950220","17950220","1795-02-20","1795-02-20","0","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_809_80911","17950220","17950221","1795-02-20","1795-02-21","1","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_839_83985","17950220","17950325","1795-02-20","1795-03-25","33","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_839_83986","17950220","17950325","1795-02-20","1795-03-25","33","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_913_91361","17950220","17980523","1795-02-20","1798-05-23","1188","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_768_76848","17950221","17950221","1795-02-21","1795-02-21","0","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_768_76849","17950221","17950221","1795-02-21","1795-02-21","0","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_781_78198","17950221","17950223","1795-02-21","1795-02-23","2","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_800_80033","17950221","17950309","1795-02-21","1795-03-09","16","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_853_85377","17950221","17951107","1795-02-21","1795-11-07","259","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_853_85378","17950221","17950428","1795-02-21","1795-04-28","66","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_768_76850","17950223","17950320","1795-02-23","1795-03-20","25","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_768_76851","17950223","17950315","1795-02-23","1795-03-15","20","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_782_78224","17950223","17950223","1795-02-23","1795-02-23","0","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_834_83479","17950223","17950223","1795-02-23","1795-02-23","0","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_834_83480","17950223","17950312","1795-02-23","1795-03-12","17","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_838_83861","17950223","17950223","1795-02-23","1795-02-23","0","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_839_83913","17950223","17950413","1795-02-23","1795-04-13","49","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_869_86959","17950223","17960120","1795-02-23","1796-01-20","331","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_967_96792","17950223","17961125","1795-02-23","1796-11-25","641","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_782_78225","17950224","17950224","1795-02-24","1795-02-24","0","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_788_78814","17950224","17950224","1795-02-24","1795-02-24","0","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_839_83914","17950224","17950404","1795-02-24","1795-04-04","39","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_847_84725","17950224","17950408","1795-02-24","1795-04-08","43","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_869_86960","17950224","17950530","1795-02-24","1795-05-30","95","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_890_89052","17950224","17950408","1795-02-24","1795-04-08","43","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_838_83862","17950225","17950302","1795-02-25","1795-03-02","5","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_847_84726","17950225","17950225","1795-02-25","1795-02-25","0","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_973_97372","17950225","18000625","1795-02-25","1800-06-25","1946","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_768_76852","17950226","17950227","1795-02-26","1795-02-27","1","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_782_78226","17950226","17950226","1795-02-26","1795-02-26","0","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_869_86961","17950226","17950421","1795-02-26","1795-04-21","54","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_759_75939","17950227","17950227","1795-02-27","1795-02-27","0","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_759_75940","17950227","17950323","1795-02-27","1795-03-23","24","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_768_76853","17950227","17950227","1795-02-27","1795-02-27","0","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_768_76854","17950227","17950227","1795-02-27","1795-02-27","0","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_788_78815","17950227","17950227","1795-02-27","1795-02-27","0","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_788_78816","17950227","17950227","1795-02-27","1795-02-27","0","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_826_82662","17950227","17950227","1795-02-27","1795-02-27","0","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_849_84928","17950227","17950713","1795-02-27","1795-07-13","136","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_853_85379","17950227","17950602","1795-02-27","1795-06-02","95","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_853_85380","17950227","17950602","1795-02-27","1795-06-02","95","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_890_89053","17950227","17950610","1795-02-27","1795-06-10","103","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_890_89054","17950227","17950610","1795-02-27","1795-06-10","103","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_950_95039","17950227","17950704","1795-02-27","1795-07-04","127","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_803_80370","17950302","17950302","1795-03-02","1795-03-02","0","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_821_82172","17950302","17950327","1795-03-02","1795-03-27","25","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_839_83915","17950302","17950303","1795-03-02","1795-03-03","1","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_847_84727","17950302","17950302","1795-03-02","1795-03-02","0","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_847_84765","17950302","17950304","1795-03-02","1795-03-04","2","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_847_84766","17950302","17950304","1795-03-02","1795-03-04","2","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_913_91362","17950302","17970724","1795-03-02","1797-07-24","875","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_973_97373","17950302","17950602","1795-03-02","1795-06-02","92","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_782_78227","17950303","17950303","1795-03-03","1795-03-03","0","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_782_78228","17950303","17950303","1795-03-03","1795-03-03","0","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_788_78817","17950303","17950303","1795-03-03","1795-03-03","0","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_816_81707","17950303","17950304","1795-03-03","1795-03-04","1","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_869_86962","17950303","17970105","1795-03-03","1797-01-05","674","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_869_86963","17950303","17960528","1795-03-03","1796-05-28","452","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_890_89055","17950303","17960107","1795-03-03","1796-01-07","310","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_768_76855","17950305","17950305","1795-03-05","1795-03-05","0","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_816_81653","17950305","17950310","1795-03-05","1795-03-10","5","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_834_83481","17950305","17950305","1795-03-05","1795-03-05","0","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_839_83916","17950305","17950305","1795-03-05","1795-03-05","0","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_839_83917","17950305","17950305","1795-03-05","1795-03-05","0","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_853_85381","17950305","17950413","1795-03-05","1795-04-13","39","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_929_92913","17950305","17980425","1795-03-05","1798-04-25","1147","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_929_92914","17950305","17990513","1795-03-05","1799-05-13","1530","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_782_78229","17950306","17950306","1795-03-06","1795-03-06","0","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_784_78476","17950306","17950306","1795-03-06","1795-03-06","0","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_784_78477","17950306","17950306","1795-03-06","1795-03-06","0","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_800_80034","17950306","17950407","1795-03-06","1795-04-07","32","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_800_80035","17950306","17950325","1795-03-06","1795-03-25","19","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_821_82173","17950306","17950306","1795-03-06","1795-03-06","0","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_826_82663","17950306","17950306","1795-03-06","1795-03-06","0","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_869_86964","17950306","17950403","1795-03-06","1795-04-03","28","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_885_88576","17950306","17970227","1795-03-06","1797-02-27","724","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_942_94254","17950306","17950504","1795-03-06","1795-05-04","59","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_950_95040","17950306","17950511","1795-03-06","1795-05-11","66","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_768_76856","17950309","17950312","1795-03-09","1795-03-12","3","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_768_76857","17950309","17950309","1795-03-09","1795-03-09","0","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_800_80036","17950309","17950323","1795-03-09","1795-03-23","14","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_821_82174","17950309","17950309","1795-03-09","1795-03-09","0","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_834_83482","17950309","17950309","1795-03-09","1795-03-09","0","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_839_83918","17950309","17950309","1795-03-09","1795-03-09","0","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_839_83987","17950309","17950309","1795-03-09","1795-03-09","0","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_847_84728","17950309","17950309","1795-03-09","1795-03-09","0","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_853_85382","17950309","17960215","1795-03-09","1796-02-15","343","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_929_92915","17950309","17950430","1795-03-09","1795-04-30","52","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_942_94255","17950309","17950824","1795-03-09","1795-08-24","168","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_959_95947","17950309","17960731","1795-03-09","1796-07-31","510","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_972_97241","17950309","17950520","1795-03-09","1795-05-20","72","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_973_97374","17950309","17950504","1795-03-09","1795-05-04","56","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_792_79273","17950312","17950312","1795-03-12","1795-03-12","0","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_800_80037","17950312","17950329","1795-03-12","1795-03-29","17","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_834_83483","17950312","17950313","1795-03-12","1795-03-13","1","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_839_83919","17950312","17950312","1795-03-12","1795-03-12","0","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_847_84729","17950312","17950312","1795-03-12","1795-03-12","0","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_896_89660","17950312","17950528","1795-03-12","1795-05-28","77","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_929_92916","17950312","17950508","1795-03-12","1795-05-08","57","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_973_97375","17950312","17950520","1795-03-12","1795-05-20","69","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_759_75941","17950313","17950313","1795-03-13","1795-03-13","0","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_849_84929","17950313","17950317","1795-03-13","1795-03-17","4","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_902_90307","17950313","17950416","1795-03-13","1795-04-16","34","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_902_90308","17950313","17960927","1795-03-13","1796-09-27","564","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_821_82175","17950314","17950314","1795-03-14","1795-03-14","0","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_942_94256","17950314","18000717","1795-03-14","1800-07-17","1951","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_809_80912","17950315","17950315","1795-03-15","1795-03-15","0","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_921_92150","17950315","17970504","1795-03-15","1797-05-04","781","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_768_76858","17950317","17950317","1795-03-17","1795-03-17","0","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_768_76859","17950317","17950317","1795-03-17","1795-03-17","0","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_853_85383","17950317","17950406","1795-03-17","1795-04-06","20","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_853_85384","17950317","17951024","1795-03-17","1795-10-24","221","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_809_80913","17950318","17950318","1795-03-18","1795-03-18","0","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_800_80038","17950319","17950319","1795-03-19","1795-03-19","0","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_809_80914","17950319","17950319","1795-03-19","1795-03-19","0","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_921_92151","17950319","17950511","1795-03-19","1795-05-11","53","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_816_81708","17950320","17950406","1795-03-20","1795-04-06","17","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_817_81709","17950320","17950320","1795-03-20","1795-03-20","0","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_817_81710","17950320","17950406","1795-03-20","1795-04-06","17","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_826_82664","17950320","17950320","1795-03-20","1795-03-20","0","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_941_94159","17950320","17950609","1795-03-20","1795-06-09","81","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_950_95041","17950320","17950511","1795-03-20","1795-05-11","52","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_800_80039","17950321","17950321","1795-03-21","1795-03-21","0","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_847_84730","17950321","17950321","1795-03-21","1795-03-21","0","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_902_90309","17950321","17950516","1795-03-21","1795-05-16","56","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_973_97376","17950321","17950806","1795-03-21","1795-08-06","138","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_759_75942","17950323","17950325","1795-03-23","1795-03-25","2","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_782_78230","17950323","17950330","1795-03-23","1795-03-30","7","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_782_78231","17950323","17950323","1795-03-23","1795-03-23","0","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_839_83920","17950323","17950323","1795-03-23","1795-03-23","0","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_853_85385","17950323","17960617","1795-03-23","1796-06-17","452","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_869_86965","17950323","17950401","1795-03-23","1795-04-01","9","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_929_92917","17950323","17970302","1795-03-23","1797-03-02","710","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_1036_103612","17950324","17950324","1795-03-24","1795-03-24","0","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_782_78232","17950324","17950328","1795-03-24","1795-03-28","4","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_847_84731","17950324","17950427","1795-03-24","1795-04-27","34","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_869_86966","17950324","17960326","1795-03-24","1796-03-26","368","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_768_76860","17950325","17950325","1795-03-25","1795-03-25","0","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_792_79274","17950325","17950325","1795-03-25","1795-03-25","0","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_792_79275","17950325","17950325","1795-03-25","1795-03-25","0","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_792_79276","17950325","17950325","1795-03-25","1795-03-25","0","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_792_79277","17950325","17950325","1795-03-25","1795-03-25","0","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_805_80567","17950325","17950325","1795-03-25","1795-03-25","0","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_853_85386","17950325","17950504","1795-03-25","1795-05-04","40","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_896_89661","17950325","17950501","1795-03-25","1795-05-01","37","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_896_89662","17950325","17950519","1795-03-25","1795-05-19","55","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_896_89663","17950325","17950724","1795-03-25","1795-07-24","121","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_896_89664","17950325","17950724","1795-03-25","1795-07-24","121","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_918_91815","17950325","17960827","1795-03-25","1796-08-27","521","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_782_78233","17950326","17950326","1795-03-26","1795-03-26","0","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_838_83863","17950326","17950416","1795-03-26","1795-04-16","21","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_839_83921","17950326","17950326","1795-03-26","1795-03-26","0","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_869_86967","17950326","17970112","1795-03-26","1797-01-12","658","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_929_92918","17950326","17950506","1795-03-26","1795-05-06","41","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_788_78818","17950327","17950327","1795-03-27","1795-03-27","0","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_890_89056","17950327","17950423","1795-03-27","1795-04-23","27","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_781_78199","17950330","17950330","1795-03-30","1795-03-30","0","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_800_80040","17950330","17950330","1795-03-30","1795-03-30","0","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_834_83484","17950330","17950330","1795-03-30","1795-03-30","0","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_847_84732","17950330","17950413","1795-03-30","1795-04-13","14","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_880_88019","17950330","17950515","1795-03-30","1795-05-15","46","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_902_90310","17950330","17971114","1795-03-30","1797-11-14","960","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_959_95948","17950330","17950508","1795-03-30","1795-05-08","39","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
