observation,period_start,period_end,concept,value,unit,literal_state,territory_version,population_universe,reference_time,source,locator
observation:dg1c:nl-hna-births-1890,1890,1890,live-birth,146043,events,,territory-version:netherlands:hna-current-northern:1800-1913:retrospective,source-defined-unresolved,,source:smits-horlings-vanzanden-2000-dutch-gnp,"Table A.1, physical PDF p.123 / printed p.110, number of births column; exact row/cell: Table A.1 row 1890, number of births column"
observation:dg1c:nl-hna-births-1891,1891,1891,live-birth,151010,events,,territory-version:netherlands:hna-current-northern:1800-1913:retrospective,source-defined-unresolved,,source:smits-horlings-vanzanden-2000-dutch-gnp,"Table A.1, physical PDF p.123 / printed p.110, number of births column; exact row/cell: Table A.1 row 1891, number of births column"
observation:dg1c:nl-hna-births-1892,1892,1892,live-birth,146078,events,,territory-version:netherlands:hna-current-northern:1800-1913:retrospective,source-defined-unresolved,,source:smits-horlings-vanzanden-2000-dutch-gnp,"Table A.1, physical PDF p.123 / printed p.110, number of births column; exact row/cell: Table A.1 row 1892, number of births column"
observation:dg1c:nl-hna-births-1893,1893,1893,live-birth,154657,events,,territory-version:netherlands:hna-current-northern:1800-1913:retrospective,source-defined-unresolved,,source:smits-horlings-vanzanden-2000-dutch-gnp,"Table A.1, physical PDF p.123 / printed p.110, number of births column; exact row/cell: Table A.1 row 1893, number of births column"
observation:dg1c:nl-hna-births-1894,1894,1894,live-birth,150760,events,,territory-version:netherlands:hna-current-northern:1800-1913:retrospective,source-defined-unresolved,,source:smits-horlings-vanzanden-2000-dutch-gnp,"Table A.1, physical PDF p.123 / printed p.110, number of births column; exact row/cell: Table A.1 row 1894, number of births column"
observation:dg1c:nl-hna-births-1895,1895,1895,live-birth,154061,events,,territory-version:netherlands:hna-current-northern:1800-1913:retrospective,source-defined-unresolved,,source:smits-horlings-vanzanden-2000-dutch-gnp,"Table A.1, physical PDF p.124 / printed p.111, number of births column; exact row/cell: Table A.1 row 1895, number of births column"
observation:dg1c:nl-hna-births-1896,1896,1896,live-birth,155374,events,,territory-version:netherlands:hna-current-northern:1800-1913:retrospective,source-defined-unresolved,,source:smits-horlings-vanzanden-2000-dutch-gnp,"Table A.1, physical PDF p.124 / printed p.111, number of births column; exact row/cell: Table A.1 row 1896, number of births column"
observation:dg1c:nl-hna-births-1897,1897,1897,live-birth,156217,events,,territory-version:netherlands:hna-current-northern:1800-1913:retrospective,source-defined-unresolved,,source:smits-horlings-vanzanden-2000-dutch-gnp,"Table A.1, physical PDF p.124 / printed p.111, number of births column; exact row/cell: Table A.1 row 1897, number of births column"
observation:dg1c:nl-hna-births-1898,1898,1898,live-birth,155605,events,,territory-version:netherlands:hna-current-northern:1800-1913:retrospective,source-defined-unresolved,,source:smits-horlings-vanzanden-2000-dutch-gnp,"Table A.1, physical PDF p.124 / printed p.111, number of births column; exact row/cell: Table A.1 row 1898, number of births column"
observation:dg1c:nl-hna-births-1899,1899,1899,live-birth,158344,events,,territory-version:netherlands:hna-current-northern:1800-1913:retrospective,source-defined-unresolved,,source:smits-horlings-vanzanden-2000-dutch-gnp,"Table A.1, physical PDF p.124 / printed p.111, number of births column; exact row/cell: Table A.1 row 1899, number of births column"
observation:dg1c:nl-hna-births-1900,1900,1900,live-birth,162490,events,,territory-version:netherlands:hna-current-northern:1800-1913:retrospective,source-defined-unresolved,,source:smits-horlings-vanzanden-2000-dutch-gnp,"Table A.1, physical PDF p.124 / printed p.111, number of births column; exact row/cell: Table A.1 row 1900, number of births column"
observation:dg1c:nl-hna-deaths-1800,1800,1800,death,60505,events,,territory-version:netherlands:hna-current-northern:1800-1913:retrospective,source-defined-unresolved,,source:smits-horlings-vanzanden-2000-dutch-gnp,"Table A.1, physical PDF p.122 / printed p.109, number of deaths column; exact row/cell: Table A.1 row 1800, number of deaths column"
observation:dg1c:nl-hna-deaths-1801,1801,1801,death,60505,events,,territory-version:netherlands:hna-current-northern:1800-1913:retrospective,source-defined-unresolved,,source:smits-horlings-vanzanden-2000-dutch-gnp,"Table A.1, physical PDF p.122 / printed p.109, number of deaths column; exact row/cell: Table A.1 row 1801, number of deaths column"
observation:dg1c:nl-hna-deaths-1802,1802,1802,death,60505,events,,territory-version:netherlands:hna-current-northern:1800-1913:retrospective,source-defined-unresolved,,source:smits-horlings-vanzanden-2000-dutch-gnp,"Table A.1, physical PDF p.122 / printed p.109, number of deaths column; exact row/cell: Table A.1 row 1802, number of deaths column"
observation:dg1c:nl-hna-deaths-1803,1803,1803,death,60505,events,,territory-version:netherlands:hna-current-northern:1800-1913:retrospective,source-defined-unresolved,,source:smits-horlings-vanzanden-2000-dutch-gnp,"Table A.1, physical PDF p.122 / printed p.109, number of deaths column; exact row/cell: Table A.1 row 1803, number of deaths column"
observation:dg1c:nl-hna-deaths-1804,1804,1804,death,59347,events,,territory-version:netherlands:hna-current-northern:1800-1913:retrospective,source-defined-unresolved,,source:smits-horlings-vanzanden-2000-dutch-gnp,"Table A.1, physical PDF p.122 / printed p.109, number of deaths column; exact row/cell: Table A.1 row 1804, number of deaths column"
observation:dg1c:nl-hna-deaths-1805,1805,1805,death,58009,events,,territory-version:netherlands:hna-current-northern:1800-1913:retrospective,source-defined-unresolved,,source:smits-horlings-vanzanden-2000-dutch-gnp,"Table A.1, physical PDF p.122 / printed p.109, number of deaths column; exact row/cell: Table A.1 row 1805, number of deaths column"
observation:dg1c:nl-hna-deaths-1806,1806,1806,death,56598,events,,territory-version:netherlands:hna-current-northern:1800-1913:retrospective,source-defined-unresolved,,source:smits-horlings-vanzanden-2000-dutch-gnp,"Table A.1, physical PDF p.122 / printed p.109, number of deaths column; exact row/cell: Table A.1 row 1806, number of deaths column"
observation:dg1c:nl-hna-deaths-1807,1807,1807,death,66769,events,,territory-version:netherlands:hna-current-northern:1800-1913:retrospective,source-defined-unresolved,,source:smits-horlings-vanzanden-2000-dutch-gnp,"Table A.1, physical PDF p.122 / printed p.109, number of deaths column; exact row/cell: Table A.1 row 1807, number of deaths column"
observation:dg1c:nl-hna-deaths-1808,1808,1808,death,71736,events,,territory-version:netherlands:hna-current-northern:1800-1913:retrospective,source-defined-unresolved,,source:smits-horlings-vanzanden-2000-dutch-gnp,"Table A.1, physical PDF p.122 / printed p.109, number of deaths column; exact row/cell: Table A.1 row 1808, number of deaths column"
observation:dg1c:nl-hna-deaths-1809,1809,1809,death,63399,events,,territory-version:netherlands:hna-current-northern:1800-1913:retrospective,source-defined-unresolved,,source:smits-horlings-vanzanden-2000-dutch-gnp,"Table A.1, physical PDF p.122 / printed p.109, number of deaths column; exact row/cell: Table A.1 row 1809, number of deaths column"
observation:dg1c:nl-hna-deaths-1810,1810,1810,death,62708,events,,territory-version:netherlands:hna-current-northern:1800-1913:retrospective,source-defined-unresolved,,source:smits-horlings-vanzanden-2000-dutch-gnp,"Table A.1, physical PDF p.122 / printed p.109, number of deaths column; exact row/cell: Table A.1 row 1810, number of deaths column"
observation:dg1c:nl-hna-deaths-1811,1811,1811,death,66891,events,,territory-version:netherlands:hna-current-northern:1800-1913:retrospective,source-defined-unresolved,,source:smits-horlings-vanzanden-2000-dutch-gnp,"Table A.1, physical PDF p.122 / printed p.109, number of deaths column; exact row/cell: Table A.1 row 1811, number of deaths column"
observation:dg1c:nl-hna-deaths-1812,1812,1812,death,65962,events,,territory-version:netherlands:hna-current-northern:1800-1913:retrospective,source-defined-unresolved,,source:smits-horlings-vanzanden-2000-dutch-gnp,"Table A.1, physical PDF p.122 / printed p.109, number of deaths column; exact row/cell: Table A.1 row 1812, number of deaths column"
observation:dg1c:nl-hna-deaths-1813,1813,1813,death,60083,events,,territory-version:netherlands:hna-current-northern:1800-1913:retrospective,source-defined-unresolved,,source:smits-horlings-vanzanden-2000-dutch-gnp,"Table A.1, physical PDF p.122 / printed p.109, number of deaths column; exact row/cell: Table A.1 row 1813, number of deaths column"
observation:dg1c:nl-hna-deaths-1814,1814,1814,death,68485,events,,territory-version:netherlands:hna-current-northern:1800-1913:retrospective,source-defined-unresolved,,source:smits-horlings-vanzanden-2000-dutch-gnp,"Table A.1, physical PDF p.122 / printed p.109, number of deaths column; exact row/cell: Table A.1 row 1814, number of deaths column"
observation:dg1c:nl-hna-deaths-1815,1815,1815,death,52446,events,,territory-version:netherlands:hna-current-northern:1800-1913:retrospective,source-defined-unresolved,,source:smits-horlings-vanzanden-2000-dutch-gnp,"Table A.1, physical PDF p.122 / printed p.109, number of deaths column; exact row/cell: Table A.1 row 1815, number of deaths column"
observation:dg1c:nl-hna-deaths-1816,1816,1816,death,54139,events,,territory-version:netherlands:hna-current-northern:1800-1913:retrospective,source-defined-unresolved,,source:smits-horlings-vanzanden-2000-dutch-gnp,"Table A.1, physical PDF p.122 / printed p.109, number of deaths column; exact row/cell: Table A.1 row 1816, number of deaths column"
observation:dg1c:nl-hna-deaths-1817,1817,1817,death,60894,events,,territory-version:netherlands:hna-current-northern:1800-1913:retrospective,source-defined-unresolved,,source:smits-horlings-vanzanden-2000-dutch-gnp,"Table A.1, physical PDF p.122 / printed p.109, number of deaths column; exact row/cell: Table A.1 row 1817, number of deaths column"
observation:dg1c:nl-hna-deaths-1818,1818,1818,death,56978,events,,territory-version:netherlands:hna-current-northern:1800-1913:retrospective,source-defined-unresolved,,source:smits-horlings-vanzanden-2000-dutch-gnp,"Table A.1, physical PDF p.122 / printed p.109, number of deaths column; exact row/cell: Table A.1 row 1818, number of deaths column"
observation:dg1c:nl-hna-deaths-1819,1819,1819,death,59335,events,,territory-version:netherlands:hna-current-northern:1800-1913:retrospective,source-defined-unresolved,,source:smits-horlings-vanzanden-2000-dutch-gnp,"Table A.1, physical PDF p.122 / printed p.109, number of deaths column; exact row/cell: Table A.1 row 1819, number of deaths column"
observation:dg1c:nl-hna-deaths-1820,1820,1820,death,58550,events,,territory-version:netherlands:hna-current-northern:1800-1913:retrospective,source-defined-unresolved,,source:smits-horlings-vanzanden-2000-dutch-gnp,"Table A.1, physical PDF p.122 / printed p.109, number of deaths column; exact row/cell: Table A.1 row 1820, number of deaths column"
observation:dg1c:nl-hna-deaths-1821,1821,1821,death,57197,events,,territory-version:netherlands:hna-current-northern:1800-1913:retrospective,source-defined-unresolved,,source:smits-horlings-vanzanden-2000-dutch-gnp,"Table A.1, physical PDF p.122 / printed p.109, number of deaths column; exact row/cell: Table A.1 row 1821, number of deaths column"
observation:dg1c:nl-hna-deaths-1822,1822,1822,death,62570,events,,territory-version:netherlands:hna-current-northern:1800-1913:retrospective,source-defined-unresolved,,source:smits-horlings-vanzanden-2000-dutch-gnp,"Table A.1, physical PDF p.122 / printed p.109, number of deaths column; exact row/cell: Table A.1 row 1822, number of deaths column"
observation:dg1c:nl-hna-deaths-1823,1823,1823,death,57421,events,,territory-version:netherlands:hna-current-northern:1800-1913:retrospective,source-defined-unresolved,,source:smits-horlings-vanzanden-2000-dutch-gnp,"Table A.1, physical PDF p.122 / printed p.109, number of deaths column; exact row/cell: Table A.1 row 1823, number of deaths column"
observation:dg1c:nl-hna-deaths-1824,1824,1824,death,55580,events,,territory-version:netherlands:hna-current-northern:1800-1913:retrospective,source-defined-unresolved,,source:smits-horlings-vanzanden-2000-dutch-gnp,"Table A.1, physical PDF p.122 / printed p.109, number of deaths column; exact row/cell: Table A.1 row 1824, number of deaths column"
observation:dg1c:nl-hna-deaths-1825,1825,1825,death,58656,events,,territory-version:netherlands:hna-current-northern:1800-1913:retrospective,source-defined-unresolved,,source:smits-horlings-vanzanden-2000-dutch-gnp,"Table A.1, physical PDF p.122 / printed p.109, number of deaths column; exact row/cell: Table A.1 row 1825, number of deaths column"
observation:dg1c:nl-hna-deaths-1826,1826,1826,death,77913,events,,territory-version:netherlands:hna-current-northern:1800-1913:retrospective,source-defined-unresolved,,source:smits-horlings-vanzanden-2000-dutch-gnp,"Table A.1, physical PDF p.122 / printed p.109, number of deaths column; exact row/cell: Table A.1 row 1826, number of deaths column"
observation:dg1c:nl-hna-deaths-1827,1827,1827,death,72055,events,,territory-version:netherlands:hna-current-northern:1800-1913:retrospective,source-defined-unresolved,,source:smits-horlings-vanzanden-2000-dutch-gnp,"Table A.1, physical PDF p.122 / printed p.109, number of deaths column; exact row/cell: Table A.1 row 1827, number of deaths column"
observation:dg1c:nl-hna-deaths-1828,1828,1828,death,66576,events,,territory-version:netherlands:hna-current-northern:1800-1913:retrospective,source-defined-unresolved,,source:smits-horlings-vanzanden-2000-dutch-gnp,"Table A.1, physical PDF p.122 / printed p.109, number of deaths column; exact row/cell: Table A.1 row 1828, number of deaths column"
observation:dg1c:nl-hna-deaths-1829,1829,1829,death,75955,events,,territory-version:netherlands:hna-current-northern:1800-1913:retrospective,source-defined-unresolved,,source:smits-horlings-vanzanden-2000-dutch-gnp,"Table A.1, physical PDF p.122 / printed p.109, number of deaths column; exact row/cell: Table A.1 row 1829, number of deaths column"
observation:dg1c:nl-hna-deaths-1830,1830,1830,death,67112,events,,territory-version:netherlands:hna-current-northern:1800-1913:retrospective,source-defined-unresolved,,source:smits-horlings-vanzanden-2000-dutch-gnp,"Table A.1, physical PDF p.122 / printed p.109, number of deaths column; exact row/cell: Table A.1 row 1830, number of deaths column"
observation:dg1c:nl-hna-deaths-1831,1831,1831,death,73380,events,,territory-version:netherlands:hna-current-northern:1800-1913:retrospective,source-defined-unresolved,,source:smits-horlings-vanzanden-2000-dutch-gnp,"Table A.1, physical PDF p.122 / printed p.109, number of deaths column; exact row/cell: Table A.1 row 1831, number of deaths column"
observation:dg1c:nl-hna-deaths-1832,1832,1832,death,71918,events,,territory-version:netherlands:hna-current-northern:1800-1913:retrospective,source-defined-unresolved,,source:smits-horlings-vanzanden-2000-dutch-gnp,"Table A.1, physical PDF p.122 / printed p.109, number of deaths column; exact row/cell: Table A.1 row 1832, number of deaths column"
observation:dg1c:nl-hna-deaths-1833,1833,1833,death,69786,events,,territory-version:netherlands:hna-current-northern:1800-1913:retrospective,source-defined-unresolved,,source:smits-horlings-vanzanden-2000-dutch-gnp,"Table A.1, physical PDF p.122 / printed p.109, number of deaths column; exact row/cell: Table A.1 row 1833, number of deaths column"
observation:dg1c:nl-hna-deaths-1834,1834,1834,death,70301,events,,territory-version:netherlands:hna-current-northern:1800-1913:retrospective,source-defined-unresolved,,source:smits-horlings-vanzanden-2000-dutch-gnp,"Table A.1, physical PDF p.122 / printed p.109, number of deaths column; exact row/cell: Table A.1 row 1834, number of deaths column"
observation:dg1c:nl-hna-deaths-1835,1835,1835,death,68465,events,,territory-version:netherlands:hna-current-northern:1800-1913:retrospective,source-defined-unresolved,,source:smits-horlings-vanzanden-2000-dutch-gnp,"Table A.1, physical PDF p.122 / printed p.109, number of deaths column; exact row/cell: Table A.1 row 1835, number of deaths column"
observation:dg1c:nl-hna-deaths-1836,1836,1836,death,65968,events,,territory-version:netherlands:hna-current-northern:1800-1913:retrospective,source-defined-unresolved,,source:smits-horlings-vanzanden-2000-dutch-gnp,"Table A.1, physical PDF p.122 / printed p.109, number of deaths column; exact row/cell: Table A.1 row 1836, number of deaths column"
observation:dg1c:nl-hna-deaths-1837,1837,1837,death,72614,events,,territory-version:netherlands:hna-current-northern:1800-1913:retrospective,source-defined-unresolved,,source:smits-horlings-vanzanden-2000-dutch-gnp,"Table A.1, physical PDF p.122 / printed p.109, number of deaths column; exact row/cell: Table A.1 row 1837, number of deaths column"
observation:dg1c:nl-hna-deaths-1838,1838,1838,death,71182,events,,territory-version:netherlands:hna-current-northern:1800-1913:retrospective,source-defined-unresolved,,source:smits-horlings-vanzanden-2000-dutch-gnp,"Table A.1, physical PDF p.122 / printed p.109, number of deaths column; exact row/cell: Table A.1 row 1838, number of deaths column"
observation:dg1c:nl-hna-deaths-1839,1839,1839,death,68631,events,,territory-version:netherlands:hna-current-northern:1800-1913:retrospective,source-defined-unresolved,,source:smits-horlings-vanzanden-2000-dutch-gnp,"Table A.1, physical PDF p.122 / printed p.109, number of deaths column; exact row/cell: Table A.1 row 1839, number of deaths column"
observation:dg1c:nl-hna-deaths-1840,1840,1840,death,69932,events,,territory-version:netherlands:hna-current-northern:1800-1913:retrospective,source-defined-unresolved,,source:smits-horlings-vanzanden-2000-dutch-gnp,"Table A.1, physical PDF p.122 / printed p.109, number of deaths column; exact row/cell: Table A.1 row 1840, number of deaths column"
observation:dg1c:nl-hna-deaths-1841,1841,1841,death,70201,events,,territory-version:netherlands:hna-current-northern:1800-1913:retrospective,source-defined-unresolved,,source:smits-horlings-vanzanden-2000-dutch-gnp,"Table A.1, physical PDF p.122 / printed p.109, number of deaths column; exact row/cell: Table A.1 row 1841, number of deaths column"
observation:dg1c:nl-hna-deaths-1842,1842,1842,death,77964,events,,territory-version:netherlands:hna-current-northern:1800-1913:retrospective,source-defined-unresolved,,source:smits-horlings-vanzanden-2000-dutch-gnp,"Table A.1, physical PDF p.122 / printed p.109, number of deaths column; exact row/cell: Table A.1 row 1842, number of deaths column"
observation:dg1c:nl-hna-deaths-1843,1843,1843,death,70746,events,,territory-version:netherlands:hna-current-northern:1800-1913:retrospective,source-defined-unresolved,,source:smits-horlings-vanzanden-2000-dutch-gnp,"Table A.1, physical PDF p.122 / printed p.109, number of deaths column; exact row/cell: Table A.1 row 1843, number of deaths column"
observation:dg1c:nl-hna-deaths-1844,1844,1844,death,74360,events,,territory-version:netherlands:hna-current-northern:1800-1913:retrospective,source-defined-unresolved,,source:smits-horlings-vanzanden-2000-dutch-gnp,"Table A.1, physical PDF p.122 / printed p.109, number of deaths column; exact row/cell: Table A.1 row 1844, number of deaths column"
observation:dg1c:nl-hna-deaths-1845,1845,1845,death,72232,events,,territory-version:netherlands:hna-current-northern:1800-1913:retrospective,source-defined-unresolved,,source:smits-horlings-vanzanden-2000-dutch-gnp,"Table A.1, physical PDF p.123 / printed p.110, number of deaths column; exact row/cell: Table A.1 row 1845, number of deaths column"
observation:dg1c:nl-hna-deaths-1846,1846,1846,death,87847,events,,territory-version:netherlands:hna-current-northern:1800-1913:retrospective,source-defined-unresolved,,source:smits-horlings-vanzanden-2000-dutch-gnp,"Table A.1, physical PDF p.123 / printed p.110, number of deaths column; exact row/cell: Table A.1 row 1846, number of deaths column"
observation:dg1c:nl-hna-deaths-1847,1847,1847,death,95190,events,,territory-version:netherlands:hna-current-northern:1800-1913:retrospective,source-defined-unresolved,,source:smits-horlings-vanzanden-2000-dutch-gnp,"Table A.1, physical PDF p.123 / printed p.110, number of deaths column; exact row/cell: Table A.1 row 1847, number of deaths column"
observation:dg1c:nl-hna-deaths-1848,1848,1848,death,90003,events,,territory-version:netherlands:hna-current-northern:1800-1913:retrospective,source-defined-unresolved,,source:smits-horlings-vanzanden-2000-dutch-gnp,"Table A.1, physical PDF p.123 / printed p.110, number of deaths column; exact row/cell: Table A.1 row 1848, number of deaths column"
observation:dg1c:nl-hna-deaths-1849,1849,1849,death,96624,events,,territory-version:netherlands:hna-current-northern:1800-1913:retrospective,source-defined-unresolved,,source:smits-horlings-vanzanden-2000-dutch-gnp,"Table A.1, physical PDF p.123 / printed p.110, number of deaths column; exact row/cell: Table A.1 row 1849, number of deaths column"
observation:dg1c:nl-hna-deaths-1850,1850,1850,death,70058,events,,territory-version:netherlands:hna-current-northern:1800-1913:retrospective,source-defined-unresolved,,source:smits-horlings-vanzanden-2000-dutch-gnp,"Table A.1, physical PDF p.123 / printed p.110, number of deaths column; exact row/cell: Table A.1 row 1850, number of deaths column"
observation:dg1c:nl-hna-deaths-1851,1851,1851,death,71631,events,,territory-version:netherlands:hna-current-northern:1800-1913:retrospective,source-defined-unresolved,,source:smits-horlings-vanzanden-2000-dutch-gnp,"Table A.1, physical PDF p.123 / printed p.110, number of deaths column; exact row/cell: Table A.1 row 1851, number of deaths column"
observation:dg1c:nl-hna-deaths-1852,1852,1852,death,76894,events,,territory-version:netherlands:hna-current-northern:1800-1913:retrospective,source-defined-unresolved,,source:smits-horlings-vanzanden-2000-dutch-gnp,"Table A.1, physical PDF p.123 / printed p.110, number of deaths column; exact row/cell: Table A.1 row 1852, number of deaths column"
observation:dg1c:nl-hna-deaths-1853,1853,1853,death,79455,events,,territory-version:netherlands:hna-current-northern:1800-1913:retrospective,source-defined-unresolved,,source:smits-horlings-vanzanden-2000-dutch-gnp,"Table A.1, physical PDF p.123 / printed p.110, number of deaths column; exact row/cell: Table A.1 row 1853, number of deaths column"
observation:dg1c:nl-hna-deaths-1854,1854,1854,death,78064,events,,territory-version:netherlands:hna-current-northern:1800-1913:retrospective,source-defined-unresolved,,source:smits-horlings-vanzanden-2000-dutch-gnp,"Table A.1, physical PDF p.123 / printed p.110, number of deaths column; exact row/cell: Table A.1 row 1854, number of deaths column"
observation:dg1c:nl-hna-deaths-1855,1855,1855,death,91396,events,,territory-version:netherlands:hna-current-northern:1800-1913:retrospective,source-defined-unresolved,,source:smits-horlings-vanzanden-2000-dutch-gnp,"Table A.1, physical PDF p.123 / printed p.110, number of deaths column; exact row/cell: Table A.1 row 1855, number of deaths column"
observation:dg1c:nl-hna-deaths-1856,1856,1856,death,77975,events,,territory-version:netherlands:hna-current-northern:1800-1913:retrospective,source-defined-unresolved,,source:smits-horlings-vanzanden-2000-dutch-gnp,"Table A.1, physical PDF p.123 / printed p.110, number of deaths column; exact row/cell: Table A.1 row 1856, number of deaths column"
observation:dg1c:nl-hna-deaths-1857,1857,1857,death,89316,events,,territory-version:netherlands:hna-current-northern:1800-1913:retrospective,source-defined-unresolved,,source:smits-horlings-vanzanden-2000-dutch-gnp,"Table A.1, physical PDF p.123 / printed p.110, number of deaths column; exact row/cell: Table A.1 row 1857, number of deaths column"
observation:dg1c:nl-hna-deaths-1858,1858,1858,death,93021,events,,territory-version:netherlands:hna-current-northern:1800-1913:retrospective,source-defined-unresolved,,source:smits-horlings-vanzanden-2000-dutch-gnp,"Table A.1, physical PDF p.123 / printed p.110, number of deaths column; exact row/cell: Table A.1 row 1858, number of deaths column"
observation:dg1c:nl-hna-deaths-1859,1859,1859,death,104614,events,,territory-version:netherlands:hna-current-northern:1800-1913:retrospective,source-defined-unresolved,,source:smits-horlings-vanzanden-2000-dutch-gnp,"Table A.1, physical PDF p.123 / printed p.110, number of deaths column; exact row/cell: Table A.1 row 1859, number of deaths column"
observation:dg1c:nl-hna-deaths-1860,1860,1860,death,84447,events,,territory-version:netherlands:hna-current-northern:1800-1913:retrospective,source-defined-unresolved,,source:smits-horlings-vanzanden-2000-dutch-gnp,"Table A.1, physical PDF p.123 / printed p.110, number of deaths column; exact row/cell: Table A.1 row 1860, number of deaths column"
observation:dg1c:nl-hna-deaths-1861,1861,1861,death,87351,events,,territory-version:netherlands:hna-current-northern:1800-1913:retrospective,source-defined-unresolved,,source:smits-horlings-vanzanden-2000-dutch-gnp,"Table A.1, physical PDF p.123 / printed p.110, number of deaths column; exact row/cell: Table A.1 row 1861, number of deaths column"
observation:dg1c:nl-hna-deaths-1862,1862,1862,death,82553,events,,territory-version:netherlands:hna-current-northern:1800-1913:retrospective,source-defined-unresolved,,source:smits-horlings-vanzanden-2000-dutch-gnp,"Table A.1, physical PDF p.123 / printed p.110, number of deaths column; exact row/cell: Table A.1 row 1862, number of deaths column"
observation:dg1c:nl-hna-deaths-1863,1863,1863,death,84642,events,,territory-version:netherlands:hna-current-northern:1800-1913:retrospective,source-defined-unresolved,,source:smits-horlings-vanzanden-2000-dutch-gnp,"Table A.1, physical PDF p.123 / printed p.110, number of deaths column; exact row/cell: Table A.1 row 1863, number of deaths column"
observation:dg1c:nl-hna-deaths-1864,1864,1864,death,89950,events,,territory-version:netherlands:hna-current-northern:1800-1913:retrospective,source-defined-unresolved,,source:smits-horlings-vanzanden-2000-dutch-gnp,"Table A.1, physical PDF p.123 / printed p.110, number of deaths column; exact row/cell: Table A.1 row 1864, number of deaths column"
observation:dg1c:nl-hna-deaths-1865,1865,1865,death,93048,events,,territory-version:netherlands:hna-current-northern:1800-1913:retrospective,source-defined-unresolved,,source:smits-horlings-vanzanden-2000-dutch-gnp,"Table A.1, physical PDF p.123 / printed p.110, number of deaths column; exact row/cell: Table A.1 row 1865, number of deaths column"
observation:dg1c:nl-hna-deaths-1866,1866,1866,death,103451,events,,territory-version:netherlands:hna-current-northern:1800-1913:retrospective,source-defined-unresolved,,source:smits-horlings-vanzanden-2000-dutch-gnp,"Table A.1, physical PDF p.123 / printed p.110, number of deaths column; exact row/cell: Table A.1 row 1866, number of deaths column"
observation:dg1c:nl-hna-deaths-1867,1867,1867,death,87673,events,,territory-version:netherlands:hna-current-northern:1800-1913:retrospective,source-defined-unresolved,,source:smits-horlings-vanzanden-2000-dutch-gnp,"Table A.1, physical PDF p.123 / printed p.110, number of deaths column; exact row/cell: Table A.1 row 1867, number of deaths column"
observation:dg1c:nl-hna-deaths-1868,1868,1868,death,91591,events,,territory-version:netherlands:hna-current-northern:1800-1913:retrospective,source-defined-unresolved,,source:smits-horlings-vanzanden-2000-dutch-gnp,"Table A.1, physical PDF p.123 / printed p.110, number of deaths column; exact row/cell: Table A.1 row 1868, number of deaths column"
observation:dg1c:nl-hna-deaths-1869,1869,1869,death,84789,events,,territory-version:netherlands:hna-current-northern:1800-1913:retrospective,source-defined-unresolved,,source:smits-horlings-vanzanden-2000-dutch-gnp,"Table A.1, physical PDF p.123 / printed p.110, number of deaths column; exact row/cell: Table A.1 row 1869, number of deaths column"
observation:dg1c:nl-hna-deaths-1870,1870,1870,death,95611,events,,territory-version:netherlands:hna-current-northern:1800-1913:retrospective,source-defined-unresolved,,source:smits-horlings-vanzanden-2000-dutch-gnp,"Table A.1, physical PDF p.123 / printed p.110, number of deaths column; exact row/cell: Table A.1 row 1870, number of deaths column"
observation:dg1c:nl-hna-deaths-1871,1871,1871,death,108288,events,,territory-version:netherlands:hna-current-northern:1800-1913:retrospective,source-defined-unresolved,,source:smits-horlings-vanzanden-2000-dutch-gnp,"Table A.1, physical PDF p.123 / printed p.110, number of deaths column; exact row/cell: Table A.1 row 1871, number of deaths column"
observation:dg1c:nl-hna-deaths-1872,1872,1872,death,97161,events,,territory-version:netherlands:hna-current-northern:1800-1913:retrospective,source-defined-unresolved,,source:smits-horlings-vanzanden-2000-dutch-gnp,"Table A.1, physical PDF p.123 / printed p.110, number of deaths column; exact row/cell: Table A.1 row 1872, number of deaths column"
observation:dg1c:nl-hna-deaths-1873,1873,1873,death,91842,events,,territory-version:netherlands:hna-current-northern:1800-1913:retrospective,source-defined-unresolved,,source:smits-horlings-vanzanden-2000-dutch-gnp,"Table A.1, physical PDF p.123 / printed p.110, number of deaths column; exact row/cell: Table A.1 row 1873, number of deaths column"
observation:dg1c:nl-hna-deaths-1874,1874,1874,death,88008,events,,territory-version:netherlands:hna-current-northern:1800-1913:retrospective,source-defined-unresolved,,source:smits-horlings-vanzanden-2000-dutch-gnp,"Table A.1, physical PDF p.123 / printed p.110, number of deaths column; exact row/cell: Table A.1 row 1874, number of deaths column"
observation:dg1c:nl-hna-deaths-1875,1875,1875,death,99157,events,,territory-version:netherlands:hna-current-northern:1800-1913:retrospective,source-defined-unresolved,,source:smits-horlings-vanzanden-2000-dutch-gnp,"Table A.1, physical PDF p.123 / printed p.110, number of deaths column; exact row/cell: Table A.1 row 1875, number of deaths column"
observation:dg1c:nl-hna-deaths-1876,1876,1876,death,93173,events,,territory-version:netherlands:hna-current-northern:1800-1913:retrospective,source-defined-unresolved,,source:smits-horlings-vanzanden-2000-dutch-gnp,"Table A.1, physical PDF p.123 / printed p.110, number of deaths column; exact row/cell: Table A.1 row 1876, number of deaths column"
observation:dg1c:nl-hna-deaths-1877,1877,1877,death,89438,events,,territory-version:netherlands:hna-current-northern:1800-1913:retrospective,source-defined-unresolved,,source:smits-horlings-vanzanden-2000-dutch-gnp,"Table A.1, physical PDF p.123 / printed p.110, number of deaths column; exact row/cell: Table A.1 row 1877, number of deaths column"
